,Medal
102094,0
185394,0
60306,1
115123,0
22575,0
68966,0
130059,0
5613,0
213296,0
124796,0
192559,0
12069,0
66595,0
79178,0
15326,0
179032,0
116257,0
127933,0
12875,0
218551,0
201346,0
195682,0
16452,2
156737,1
183015,0
166046,1
183101,0
127336,0
170763,0
139989,0
1474,0
147139,0
208386,0
207947,0
45004,0
142468,0
184130,0
105691,0
154164,0
150224,0
32549,0
18883,3
158259,0
112722,0
13605,0
72221,0
1952,0
206695,0
122131,0
85953,0
52359,0
106767,0
134352,3
32429,0
51429,0
200155,0
165261,0
179549,0
99922,0
171907,3
175496,2
217146,0
78036,0
177290,0
70862,0
67599,0
98882,0
131134,0
165320,0
96773,0
44254,2
150240,0
158939,0
209992,0
168452,0
84034,0
45667,0
175070,0
170557,0
196799,0
2101,0
141629,0
197618,0
153694,2
49008,3
152704,0
64335,0
130649,0
190169,0
2301,2
178234,0
36541,0
130849,0
92360,0
26139,0
126773,0
207990,2
216339,0
75685,0
105459,0
210616,0
154133,0
181036,0
207031,3
10783,0
102558,3
14698,0
186431,0
206418,0
137944,0
30552,0
167972,0
28727,0
45023,0
47109,0
20559,0
14837,0
38244,0
65985,0
149810,0
166698,0
59660,3
198653,0
11731,0
136594,0
167987,0
66152,0
113410,0
112109,0
199494,0
85574,0
27075,0
82020,3
171397,2
94078,0
59365,0
96684,3
203971,0
66062,0
53430,3
197829,0
199053,0
116716,0
157459,0
106547,0
100449,0
69987,0
85375,0
210878,0
9481,0
19497,0
114463,0
34415,0
53798,0
137247,0
36583,1
168194,0
131534,0
23989,1
117212,3
149059,2
207927,0
67171,0
38303,0
212684,0
31935,0
208533,0
76785,2
148685,1
163594,0
182638,0
170325,0
189282,0
110760,0
93600,0
185058,0
30459,0
170770,0
207550,0
13010,0
8754,0
109133,0
90578,0
112653,1
181667,0
160127,0
57300,0
60841,0
159880,1
187424,0
214236,0
41359,0
52738,0
211034,0
146283,0
42570,0
9866,0
113029,0
158705,0
25418,0
191295,0
139976,0
186607,0
7016,1
170100,0
202529,3
189347,0
210285,0
75006,0
162778,0
158562,0
47307,0
156786,0
139615,0
97961,2
68212,0
76428,0
111282,0
48083,0
6365,0
61603,0
58935,1
35786,0
130708,0
88052,0
146645,0
151129,0
71692,0
30560,0
178822,0
202591,0
10448,0
84515,0
135394,0
207343,0
20018,0
45210,0
82345,0
151943,0
191783,0
19844,0
23597,0
132994,0
54704,0
64677,0
106009,0
81203,0
23428,0
121207,2
102419,0
155657,0
131422,0
132058,0
7989,0
205686,0
199561,0
114355,0
20656,2
69863,0
177939,0
211080,0
74953,0
93154,0
184158,0
1560,0
70254,0
54007,3
184079,0
207329,0
52953,0
167683,0
20289,0
69797,0
127514,0
213499,0
105663,0
76,0
18026,0
100854,0
111581,0
72164,3
37707,0
75218,0
109727,0
198944,0
213471,0
68477,0
216487,0
14687,0
149658,0
49558,0
10838,0
211645,0
185057,0
16080,1
41346,0
135937,0
151427,0
172040,0
94364,0
63697,0
49294,0
35990,0
109302,0
124580,0
159233,2
174227,3
118627,0
16727,2
172267,0
16894,0
165115,3
148904,0
5410,0
211750,0
126652,0
211998,2
87087,1
169131,0
79580,2
21901,2
161671,0
141517,0
132864,0
43295,0
5483,0
53233,0
161139,1
44008,0
127919,0
62675,0
217669,0
177295,0
191805,0
119952,0
12057,0
18526,0
42774,2
163029,0
71030,0
121666,0
24145,0
26144,0
102603,0
70500,0
32097,0
143695,0
110002,0
122713,0
144603,0
156015,0
44756,0
5811,0
62185,0
13097,0
93476,0
144369,3
11278,0
200062,0
1327,0
154834,0
91907,0
174269,0
36519,0
150329,0
138750,2
32341,0
100575,3
128579,0
80556,0
5720,0
26446,0
168028,0
157300,0
181390,0
132304,0
42724,0
198900,0
53324,1
19911,0
113846,0
169707,0
114907,0
133076,0
207909,0
46390,2
39950,0
19620,3
109638,0
206898,0
111875,0
86767,3
60725,0
164834,0
1602,0
11436,0
186461,0
173940,0
161747,2
99773,0
11241,0
55676,0
19529,0
130241,0
93733,0
40656,0
127956,0
112242,0
132093,0
88039,0
197961,0
169387,0
74922,0
158094,1
128531,3
39058,0
172017,0
59450,0
217230,0
46791,0
28144,0
4999,0
33929,0
176451,0
48102,0
203700,0
189133,0
16006,0
210637,0
177897,0
68685,0
144265,0
61541,0
148598,0
50015,0
88847,2
90573,0
31097,0
83670,1
182164,0
150555,0
193022,0
50765,1
42903,0
14917,0
22749,3
18913,3
65896,0
144870,2
105600,3
62868,0
149920,0
178616,0
54086,0
41348,0
159749,0
66903,0
88048,0
57792,0
31896,0
107099,0
2361,0
85106,0
100583,0
115648,0
12274,0
57705,0
172142,0
21712,3
26230,0
212084,0
163042,1
82233,0
43135,0
134755,0
91810,0
93558,0
113144,0
37121,0
169657,0
3045,0
19685,0
123915,0
199890,0
201695,2
198154,0
99400,0
9166,0
87509,0
199374,0
210431,0
199925,0
32156,0
88063,1
181085,0
144384,0
84153,3
157844,0
1421,0
142478,0
4267,0
85239,0
55959,3
148961,0
72345,1
74816,0
191025,0
218767,0
141606,0
11954,0
167791,0
103570,0
135332,0
187077,0
148775,1
27153,0
157085,0
35095,0
36377,0
144853,0
129016,0
216836,0
56724,0
211190,0
162275,0
163224,0
92975,0
134983,0
54394,0
139789,0
3747,3
66542,0
188306,0
135601,1
74191,2
31827,0
36349,0
183228,0
200259,3
139670,0
21043,0
117649,2
203802,0
203152,0
107604,0
83326,0
134718,0
101111,3
8959,2
34716,0
36746,0
192880,0
105913,0
176180,0
160579,0
62858,0
146851,0
77321,0
195737,0
117385,0
213020,0
40481,0
93204,3
122486,0
140961,0
85219,0
85278,3
102752,0
23355,0
97818,0
23043,0
182044,0
69438,0
189870,3
210780,0
37944,3
175140,0
165449,0
155431,0
217593,0
178955,0
197852,0
80605,2
136714,0
45268,0
100429,0
156125,1
60460,0
176667,3
143258,0
151879,1
211019,0
215290,0
55151,0
160435,0
120575,0
128917,0
187190,0
162966,0
116602,2
170128,0
85762,3
109428,0
72100,0
50264,0
183117,0
38947,0
67982,0
120790,0
52047,0
13794,0
66503,0
103772,0
120218,0
67816,0
159306,0
115512,3
126084,0
108457,0
83918,0
39567,0
102685,0
183034,0
55012,0
201523,0
89497,0
32090,0
169418,0
102536,2
191396,0
207940,0
112142,0
32323,0
118190,0
197083,0
196062,0
128198,0
35077,0
91180,0
11596,0
218392,0
154185,0
169212,0
216940,0
51204,0
151144,0
167021,0
55869,3
62481,0
177335,0
58029,0
103045,0
200728,0
19842,1
61193,0
78229,0
183662,2
175290,0
140274,0
41219,0
13326,0
20216,0
176562,0
217104,0
200614,0
205356,0
112072,0
192788,0
4242,3
73615,0
161021,0
200116,0
3368,0
83647,0
84406,0
193888,0
92190,0
157986,0
64397,0
84104,0
186761,0
202520,0
108671,0
124812,0
42855,0
50929,0
55865,0
94639,0
57832,0
171095,0
88945,2
149964,0
184203,0
79717,1
4141,1
37364,0
175517,0
118613,2
159029,2
77043,3
2755,2
75495,2
46012,0
28660,1
172536,0
193869,0
102856,0
60269,0
22875,0
164919,1
36776,0
209645,0
125218,0
74488,0
53748,3
170184,3
14680,0
97200,0
161985,0
108441,0
124124,0
212180,0
180780,0
128271,0
44932,0
78064,3
208949,0
105504,0
2444,0
186443,0
62595,0
75069,2
154214,0
113558,0
218256,0
1282,0
130916,0
92425,0
215648,0
80533,0
81732,0
41860,0
47095,0
96701,0
168220,0
149340,0
96448,3
132739,0
144637,0
137730,0
88159,2
108406,0
145308,0
124621,0
173723,0
195623,0
3315,0
6519,3
181843,0
100120,0
64928,0
74550,0
74516,1
51160,0
176126,0
14487,0
25427,0
205601,0
57104,0
133533,2
75557,1
73677,0
99740,0
113904,0
4313,3
92134,1
200310,2
185391,0
163333,2
78538,2
125502,0
113065,0
161515,0
181304,0
213587,0
112650,0
171476,0
68195,0
131264,0
180000,0
212717,0
32583,0
210434,0
163216,0
103725,2
199440,0
171761,0
56122,0
149722,0
28854,0
132948,0
136415,0
175297,2
210289,0
191690,0
136244,0
184390,0
129063,0
211651,2
87965,0
150900,0
165288,0
203808,0
168321,0
120518,0
1869,0
176077,1
211291,2
181600,0
89105,0
36483,0
30446,0
12915,0
217302,0
127295,0
156895,0
198417,0
75307,1
170804,0
26489,0
135742,0
95706,0
37137,0
70042,0
134435,0
123233,0
96771,0
105023,0
163396,0
95784,0
18217,0
137277,0
143544,0
124069,0
124126,0
120474,0
4753,0
183606,0
186133,0
115794,0
44346,0
74905,1
39769,0
211304,0
26786,0
83604,1
47530,0
172951,0
135509,3
193936,0
46468,0
41773,0
118801,0
29407,0
88346,0
110322,0
38953,0
4930,1
160897,0
114559,0
170378,0
93610,0
158763,0
58218,0
146975,0
128552,0
20589,0
145738,0
43926,0
63707,0
211582,0
34670,0
88414,3
171904,0
38135,0
2126,0
154097,0
166549,0
177979,1
89746,0
5473,0
168883,0
211895,0
148014,0
59650,0
85236,0
217829,0
84726,0
43134,0
12294,2
93943,0
164227,3
56038,1
113545,0
23877,0
190292,0
77055,0
186456,0
163983,0
151548,0
65666,0
47836,3
172713,0
78256,0
33991,0
173774,0
154456,0
63204,0
148890,0
94805,2
125046,0
11834,0
72820,0
88752,0
147254,0
91943,0
37416,0
77263,0
105331,0
621,0
218380,0
36729,0
150413,0
24898,0
76399,0
217400,0
131986,0
177577,2
41023,1
184651,0
103691,0
10352,0
4029,0
42868,0
124125,0
80197,0
113205,2
188812,0
194601,1
32922,0
214781,0
181722,0
98513,0
114451,0
129129,0
68532,0
93495,3
37510,1
28285,0
120149,0
167757,1
138533,3
4417,0
203383,0
212739,0
200696,1
203121,0
117169,0
113424,0
89848,0
158649,0
175032,0
146354,0
80515,0
72260,0
79998,0
112978,0
65275,0
124989,0
104087,0
24459,0
52267,0
132965,0
206351,0
135996,0
160535,0
42549,2
129849,0
6565,0
200637,0
146961,0
142263,0
111946,0
109934,0
145534,2
78411,0
146843,0
138080,0
80288,0
44966,0
91868,2
215657,0
58835,0
139686,0
27396,0
49194,0
128567,0
151199,0
43646,0
179161,0
217343,0
203504,0
208003,0
100169,3
80705,0
30421,2
199840,0
60976,0
197388,0
15040,0
159040,0
171161,0
86001,3
205782,2
130864,0
198202,3
62516,0
173860,0
2047,1
154628,0
161211,0
96354,0
34984,0
41645,0
92650,2
56812,0
194224,0
19317,0
87130,2
199946,0
117151,0
6507,0
66543,0
55159,0
108514,0
14565,0
54569,0
182989,3
135621,0
124011,0
74944,1
197247,0
96204,0
201393,0
69421,0
141735,0
146174,0
218778,0
189151,0
125022,0
170051,0
61579,0
33639,0
66307,0
147532,0
149863,0
211207,0
74171,0
1653,0
190964,0
206514,0
181118,0
130869,0
101684,3
59839,0
211053,0
160651,0
33781,0
11719,0
104698,0
139210,3
110479,0
14274,0
175216,0
179820,0
182707,1
35384,0
92784,0
20194,0
97495,0
53799,1
13910,3
75016,0
144103,0
121412,0
144897,0
186687,0
128193,0
181072,0
67420,0
130838,0
32513,0
197747,0
111939,0
57629,0
127720,0
191998,0
143420,0
119500,0
179932,0
208178,0
174030,0
2499,3
187162,0
46704,0
150871,0
103762,0
49818,0
161176,1
31466,1
40719,0
154663,0
215362,0
14475,0
127597,0
187540,0
140052,0
181128,0
76585,0
36537,0
208632,0
158584,0
163281,3
128808,0
163137,0
133906,0
123918,0
36323,0
123008,0
134202,0
78363,0
52202,0
68802,0
1175,0
71424,0
46291,0
208575,0
200329,0
102875,0
150449,0
209123,0
87367,0
186206,0
160642,0
140629,0
48757,0
134293,0
205074,0
199347,0
11214,0
64849,0
199934,0
80709,0
36543,0
93226,0
215098,0
25231,0
200242,0
180071,0
29889,0
99494,0
87241,3
172436,0
85511,0
160588,0
122128,0
80766,0
87038,3
37525,0
59885,0
193163,0
37727,0
64539,0
2297,0
149952,0
156926,0
163667,0
21860,0
23684,0
110574,0
50876,3
198708,0
146340,0
2945,0
139500,0
183658,0
208240,0
211770,0
63759,0
41758,0
166356,0
54777,0
188726,0
34278,0
125059,0
123793,0
57165,0
28233,0
80663,0
66812,0
131749,0
206771,2
117862,0
136961,0
35199,0
125606,0
110387,0
211111,0
34735,0
60093,0
16599,0
68263,0
153930,0
30700,0
82135,0
165172,0
172573,0
163991,1
27733,0
57517,0
14649,0
73650,0
117424,0
87484,0
116710,3
203424,0
70891,0
111832,0
191927,0
36845,0
99956,2
131161,0
139892,0
135288,0
175287,0
176683,0
217058,0
217614,0
104243,0
181739,0
1346,0
183899,2
161794,3
17500,0
138828,3
27956,0
201427,0
102756,1
136565,0
211922,0
202055,0
3744,0
38792,0
81324,0
35657,0
198143,0
17447,0
71391,0
56685,2
54175,0
211989,0
22393,0
12561,1
156785,0
95822,0
2689,0
69006,0
72901,1
23267,0
123149,0
3866,0
137646,1
191812,0
101115,0
44090,0
42323,0
203825,0
61441,0
61440,1
215793,0
57543,0
214786,0
197369,0
184655,0
212319,3
124002,0
89960,0
48207,0
211833,1
174693,0
18542,0
142941,0
20468,2
159752,0
185362,0
135472,0
3361,0
182333,0
78527,0
149517,0
87728,3
68366,0
45009,0
78483,0
214201,0
16396,0
16339,0
149040,3
79501,0
181038,0
134267,0
36653,0
49010,0
53300,0
84279,0
175054,0
173811,0
195374,0
14070,0
159088,0
176792,0
171791,0
204176,0
2248,0
182750,0
69705,1
173392,0
174069,1
165246,0
99654,0
206788,0
30805,0
121002,3
188491,0
61426,0
88645,0
185834,0
152833,0
216303,0
210788,0
111943,0
133405,0
51143,0
83509,2
187043,0
166886,0
162900,0
115933,3
200236,0
36770,0
53122,0
80847,0
70978,2
117304,0
92993,0
121346,0
73236,0
35552,0
133542,0
197825,0
5592,0
208156,0
157426,0
60764,1
73017,2
100861,2
36671,0
189693,0
149345,0
56462,2
28399,0
193722,0
54871,0
185577,0
147298,0
30458,0
122578,0
44062,0
59155,0
155463,0
113008,0
113360,0
4836,0
211908,2
155206,0
118258,0
55375,0
173459,1
49293,0
172516,0
174928,0
218331,0
152132,2
66616,0
216924,0
182666,3
170674,0
121292,0
140424,0
186134,0
203803,0
169044,0
115880,2
147756,0
150346,3
18832,1
12836,0
21409,0
67582,0
120793,3
184646,0
177990,1
55810,3
202356,0
19047,0
166817,0
79819,0
173031,0
30637,2
136996,0
24273,0
107625,0
57726,0
123561,0
128186,0
113503,0
37819,0
129693,0
198040,0
70854,1
27184,0
189449,0
128430,0
79454,0
120115,2
75411,1
217592,0
154201,0
121034,0
61636,0
131706,0
175959,0
123680,0
5690,0
134316,0
172356,0
212484,0
136753,0
37054,0
93819,0
156763,0
158994,1
90228,0
46054,0
35470,0
169787,0
51055,0
191260,0
58812,0
192204,0
90768,0
51215,0
145819,0
154922,0
26339,0
207319,0
174409,0
186093,0
128902,0
21055,0
43801,0
218585,0
128957,0
189432,0
206493,0
7043,0
206093,1
149824,0
100547,1
46362,0
91734,0
18944,0
207338,0
144456,0
62939,0
4787,3
211193,0
154683,0
13079,0
68524,0
170470,0
180503,0
86822,0
87329,0
46092,0
41325,1
213177,0
124147,0
120199,0
86919,2
112658,0
57654,0
100439,0
31106,0
60636,0
145436,0
76932,0
68834,1
49966,0
174878,0
109395,0
172123,1
173332,0
132772,0
109054,0
96990,0
84473,1
35747,3
193747,0
125675,0
83757,0
133117,0
217401,0
16115,0
31681,0
5238,1
129412,0
56128,0
57649,0
59271,0
135818,1
52913,0
60796,0
111619,0
84801,1
184384,0
132851,1
131726,3
76628,0
145622,1
148390,0
7593,1
97403,0
177487,0
41740,0
115206,0
83603,1
141780,0
99790,0
144158,0
37465,0
40836,0
5016,3
209642,0
120725,1
107259,0
160860,3
162040,0
17597,0
75761,1
8991,0
132890,0
74236,1
125446,0
91241,0
136382,0
52939,3
76332,0
132563,0
65868,0
57773,0
144319,2
8347,3
52752,0
132703,0
2394,0
108632,0
43660,0
23739,0
76197,3
96258,0
83077,0
99896,0
27678,0
162740,0
102266,0
163268,0
30581,2
198985,0
61255,0
178267,0
183121,0
70781,0
102560,0
107427,0
133798,0
170519,0
130926,0
156994,0
146064,0
24413,0
180263,0
181888,0
3461,0
212629,0
103350,0
38534,2
72897,1
181900,0
9365,0
69146,0
151215,0
117987,0
171300,2
174922,0
201339,0
62223,0
120839,0
126707,0
187193,0
181354,0
125661,0
218781,0
182820,0
177318,2
126332,0
33288,0
163783,0
157007,0
120879,0
81571,0
107391,0
210891,0
70121,0
19392,0
78378,0
164235,0
12750,0
143704,3
760,0
162455,0
33910,0
199156,0
19571,0
201118,0
75919,0
25798,0
21148,0
141669,0
3906,0
136141,0
60068,0
167601,2
174078,0
54150,0
91152,2
60548,0
199318,0
107936,0
187309,0
192432,0
105622,0
29086,0
144375,0
194643,0
78320,0
31886,0
133859,0
128472,0
199906,0
48371,0
182208,0
7260,0
94745,0
96522,0
1582,0
50355,0
98908,0
123070,0
110411,0
75085,0
63400,0
145562,0
198748,3
198106,2
7293,0
106937,0
53792,0
1652,0
71177,0
60101,0
189103,0
111389,0
194866,0
93283,3
74494,0
176893,0
212013,3
178089,0
16930,1
173478,0
128956,0
37311,0
165377,0
128725,0
68075,0
5025,0
107927,3
83281,0
36465,0
1566,0
107450,0
18677,0
139722,0
121383,1
172944,0
161911,3
29227,0
193687,0
62109,0
213279,0
45735,0
189040,0
10966,0
172606,0
202798,0
217618,0
108672,0
52157,0
87242,0
45498,0
126506,0
95132,3
100562,0
110980,0
132220,0
199805,0
39206,0
14209,0
96302,2
218659,0
26495,1
214817,0
51871,1
137918,0
4130,0
68736,0
38208,0
210728,3
88016,0
144771,0
173712,0
97280,0
67534,0
127276,0
102031,0
212309,0
83928,0
12952,0
209870,0
200468,3
185212,0
87384,0
108694,1
217321,0
218244,0
175225,0
197803,0
188669,0
72450,0
11639,2
162250,0
36052,0
147386,0
162147,3
101591,0
168237,0
208152,0
83318,0
121382,3
199611,0
139634,0
187099,0
194800,0
197762,0
139255,1
100619,3
158115,1
172213,1
206296,1
23961,0
36080,2
108402,0
215330,0
133331,1
194888,0
108606,0
79658,1
146371,0
10667,0
180107,0
142674,0
34961,0
127246,0
40068,2
164,0
80601,1
82554,1
147452,0
136033,0
9293,0
36451,0
193244,0
153820,0
21842,0
98733,0
152684,0
203591,0
177073,0
139016,0
173472,0
63506,0
198461,0
138523,0
110406,0
31484,0
150649,0
50216,2
130240,0
48260,0
4101,3
212367,0
111478,0
52915,0
93696,0
150679,0
184344,0
95879,2
66210,0
16979,0
218457,0
79092,0
181458,0
208549,0
88705,3
88984,0
86393,0
217009,0
211471,0
59719,0
184420,0
148293,2
129958,0
129107,0
211309,0
177372,0
31324,2
196837,0
206683,0
10673,0
54197,3
90205,0
12109,0
83117,0
102922,0
60950,0
197425,0
67606,0
197597,0
74851,0
67006,0
86636,0
217703,0
98638,0
123676,0
63650,0
59003,0
208726,0
175451,0
425,1
52832,0
86068,1
53982,3
131336,0
95470,0
108300,0
179164,0
186609,0
10558,0
71639,0
33237,0
140219,0
146735,0
109753,0
126136,0
182622,0
120141,0
64996,0
88836,2
61535,0
173172,0
172764,0
18261,0
17130,0
44328,0
123973,0
141175,0
10653,0
43625,0
100317,0
25,2
187859,0
91141,0
3355,0
62742,0
123276,0
84891,0
139828,0
176194,0
67155,0
182396,0
47156,0
71279,0
75492,2
46887,0
39814,0
149155,2
24614,0
187545,0
182651,0
136025,0
13068,0
150274,0
77343,0
214104,0
121270,0
157517,0
54936,0
214696,2
62417,3
161234,0
117361,0
65687,0
154901,0
96320,0
203401,0
213048,0
48892,0
17543,0
108563,0
199984,0
94833,0
198575,0
126708,0
58138,0
150287,0
2680,3
83505,0
69019,0
137512,0
107938,0
129233,0
12954,0
158067,2
192508,0
75735,1
130824,0
73400,1
196275,0
3832,0
129923,0
130139,0
154244,0
35890,2
154864,0
82962,1
140692,0
181792,0
60740,0
122638,0
40504,0
180764,0
45618,0
72557,0
177047,0
75980,0
171688,0
22527,3
206989,0
192251,3
134982,0
161372,0
99045,0
100819,0
194257,0
61966,0
185035,0
120498,0
205587,0
83844,0
89641,0
143770,0
188630,3
208510,0
102992,0
120849,2
35141,0
28350,0
143355,0
195461,0
157343,0
73922,0
198046,0
131843,0
62591,0
136018,2
183060,0
68218,0
81661,2
144191,0
54348,3
212274,2
89133,0
196608,0
118950,0
28484,0
75104,3
81471,0
186914,0
64745,0
112056,0
107090,0
204834,0
115806,0
173517,0
71701,2
148700,0
25016,0
53773,0
176061,0
131485,0
105129,0
67736,0
96517,0
1279,0
44997,0
38154,0
217684,3
187118,0
28716,2
48348,0
122643,0
37997,0
170769,0
131654,0
139452,0
27463,0
55929,0
174317,0
180348,0
205742,0
137662,0
208475,0
94704,3
89598,3
49114,0
64269,0
174505,0
157621,0
13772,0
49450,0
63009,0
199526,0
73692,1
200913,0
82327,0
136897,3
217408,0
72581,0
501,0
185393,0
32796,0
46656,3
71757,0
183496,0
193231,0
35743,0
36319,0
13266,0
124122,0
10785,0
122357,0
76387,0
160038,0
55319,1
134429,0
111401,0
84765,0
138450,0
51254,2
196080,0
64721,3
173000,0
148737,3
217963,0
177622,0
134452,3
2235,0
13459,0
56311,0
146383,0
45969,0
111183,0
208697,0
67750,0
140695,0
94248,2
19709,1
62472,0
203693,0
137847,0
72186,1
56087,0
175878,0
158132,0
193906,0
108541,0
140804,0
102646,0
85742,0
41555,0
72900,2
190484,0
58733,3
134743,0
75635,2
159912,0
51039,0
119882,2
214329,0
62442,0
117531,0
194141,0
83121,0
14271,0
158,1
33072,0
191044,0
180295,0
84945,3
191510,0
112235,0
208600,0
124055,0
10726,0
57704,0
216678,0
136249,0
73149,0
129076,0
83600,0
144410,0
34882,0
127512,0
158125,0
180922,0
119433,0
148836,0
160178,0
84587,0
35752,0
163150,0
70992,0
203565,0
113134,0
172757,0
195003,0
51789,0
120736,0
75522,0
130582,0
207161,0
52293,0
16910,3
62361,0
137013,0
88050,0
77813,1
64805,0
260,0
128767,0
7651,0
14819,0
193690,0
51532,3
108132,0
57159,0
114196,0
77260,1
121678,0
164905,0
161995,0
201749,0
49906,0
19020,3
43633,0
194062,2
180125,0
23945,0
119840,1
60735,0
53342,0
70681,0
65029,0
210682,0
131475,0
137666,0
67819,0
138889,0
3254,0
14024,0
132523,0
103239,0
142018,0
1596,0
50805,3
51440,0
178416,0
74021,1
170152,0
128784,0
68208,0
37785,0
90058,0
164014,0
34463,0
201880,0
217097,0
54231,2
197635,2
122413,0
119569,0
20870,0
85305,2
55149,1
10704,0
144872,0
135617,1
180808,0
162136,0
189548,0
76563,2
58187,0
46548,3
175551,0
74589,0
34021,0
100868,0
51939,0
215909,0
30536,0
139938,0
32321,0
60852,0
10022,0
89388,0
102855,2
23525,0
119527,0
100158,0
123721,0
163414,1
98677,0
121247,0
86518,0
61211,0
183854,0
78684,1
161186,0
35040,2
94708,0
43419,0
130526,0
7741,0
116550,0
205841,2
182238,0
1059,0
159546,0
218931,0
147786,0
14839,0
79880,0
136964,0
94380,0
1590,0
42377,0
141158,0
124177,3
184242,0
182351,0
170600,0
73437,0
155330,0
165355,0
46378,0
87157,0
35744,0
93602,1
159403,0
37840,0
108912,0
24002,3
19096,0
46896,0
186799,0
217570,0
51361,0
65277,0
24367,0
50335,0
21140,0
185045,0
73702,2
3272,1
65052,0
107675,0
120596,0
74844,0
195131,0
173109,0
159611,0
114458,0
86848,2
147817,0
94629,0
141443,0
58201,0
162622,0
194171,0
108200,0
192158,0
191335,0
2661,0
215810,0
37547,0
193406,0
99812,0
1782,0
163277,1
41652,0
120760,0
95495,0
197715,0
70162,0
13984,0
83910,1
59923,0
133519,0
182202,0
174372,0
181327,0
139679,0
212401,1
140448,0
120493,0
212209,0
130242,0
101197,0
34052,0
186863,0
206496,0
216015,0
85790,1
87541,0
214824,0
3041,0
79420,0
174855,0
119662,0
120212,0
94192,0
151602,0
203037,0
62334,0
47121,0
203622,0
178789,0
177877,0
23941,0
182693,0
178810,0
46615,3
209432,0
213532,0
198745,0
193803,0
184258,0
96079,0
84534,0
12147,0
114542,0
10626,0
116354,0
181757,0
44334,0
86652,0
197258,0
76110,2
134114,0
19850,0
155015,3
110371,2
10832,2
140101,0
79986,0
50652,0
140959,0
182415,0
213166,0
208199,0
208554,0
105966,0
186939,0
201160,0
140022,0
95979,0
59664,1
44536,0
22628,2
36199,0
205141,0
97120,0
84740,1
54000,0
157993,0
28248,0
88181,2
121722,2
53411,0
88476,3
647,0
115454,0
82776,2
197027,0
165762,2
93606,3
137025,0
21913,0
154790,0
147562,0
43541,0
21406,0
7836,0
116499,0
129666,0
101726,0
74351,0
9770,0
43549,2
214501,0
118836,0
172110,0
197263,0
124669,0
180485,0
216116,0
135470,0
146424,0
182543,0
167996,0
97089,0
166891,0
106678,0
210649,0
172214,0
89994,0
218150,0
182885,0
47293,3
107086,0
148056,0
53382,0
